title,source,permission,author,description,date,medium,dimensions,institution,department,notes,accession number
"Verso_The United Colonies_3 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363070/urn-3:HBS.Baker.AC:1083793/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363070_urn-3:HBS.Baker.AC:1083793 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363070_urn-3:HBS.Baker.AC:1083793","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of leaves and fruit.","1776","ink on paper","7.4 x 9.6 cm.","Q49126","Q42377658","citation: The United Colonies, 3 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363070_urn-3:HBS.Baker.AC:1083793"
"Recto_The United Colonies_5 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363072/urn-3:HBS.Baker.AC:1083794/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363072_urn-3:HBS.Baker.AC:1083794 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363072_urn-3:HBS.Baker.AC:1083794","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1776","ink on paper","7.1 x 9.4 cm.","Q49126","Q42377658","citation: The United Colonies, 5 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363072_urn-3:HBS.Baker.AC:1083794"
"Verso_The United Colonies_5 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363072/urn-3:HBS.Baker.AC:1083795/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363072_urn-3:HBS.Baker.AC:1083795 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363072_urn-3:HBS.Baker.AC:1083795","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1776","ink on paper","7.1 x 9.4 cm.","Q49126","Q42377658","citation: The United Colonies, 5 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363072_urn-3:HBS.Baker.AC:1083795"
"Recto_The United Colonies_30 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363073/urn-3:HBS.Baker.AC:1083796/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363073_urn-3:HBS.Baker.AC:1083796 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363073_urn-3:HBS.Baker.AC:1083796","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: two emblems","1776","ink on paper","7.2 x 9.5 cm.","Q49126","Q42377658","citation: The United Colonies, 30 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363073_urn-3:HBS.Baker.AC:1083796"
"Verso_The United Colonies_30 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363073/urn-3:HBS.Baker.AC:1083797/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363073_urn-3:HBS.Baker.AC:1083797 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363073_urn-3:HBS.Baker.AC:1083797","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: two emblems","1776","ink on paper","7.2 x 9.5 cm.","Q49126","Q42377658","citation: The United Colonies, 30 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363073_urn-3:HBS.Baker.AC:1083797"
"Recto_The United Colonies_30 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363078/urn-3:HBS.Baker.AC:1083798/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363078_urn-3:HBS.Baker.AC:1083798 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363078_urn-3:HBS.Baker.AC:1083798","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: two emblems.","1776","ink on paper","7.4 x 9.7 cm.","Q49126","Q42377658","citation: The United Colonies, 30 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/5, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363078_urn-3:HBS.Baker.AC:1083798"
"Verso_The United Colonies_30 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363078/urn-3:HBS.Baker.AC:1083799/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363078_urn-3:HBS.Baker.AC:1083799 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363078_urn-3:HBS.Baker.AC:1083799","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: two emblems.","1776","ink on paper","7.4 x 9.7 cm.","Q49126","Q42377658","citation: The United Colonies, 30 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-14/5, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363078_urn-3:HBS.Baker.AC:1083799"
"Recto_The United Colonies_7 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363079/urn-3:HBS.Baker.AC:1083800/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363079_urn-3:HBS.Baker.AC:1083800 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363079_urn-3:HBS.Baker.AC:1083800","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of a single leaf.","1776","ink on paper","7.5 x 9.4 cm.","Q49126","Q42377658","citation: The United Colonies, 7 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-15/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363079_urn-3:HBS.Baker.AC:1083800"
"Verso_The United Colonies_7 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363079/urn-3:HBS.Baker.AC:1083801/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363079_urn-3:HBS.Baker.AC:1083801 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363079_urn-3:HBS.Baker.AC:1083801","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of a single leaf.","1776","ink on paper","7.5 x 9.4 cm.","Q49126","Q42377658","citation: The United Colonies, 7 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-15/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363079_urn-3:HBS.Baker.AC:1083801"
"Recto_The United States_7 dollars_1778","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363080/urn-3:HBS.Baker.AC:1083802/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363080_urn-3:HBS.Baker.AC:1083802 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363080_urn-3:HBS.Baker.AC:1083802","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1778","ink on paper","7.2 x 9.6 cm.","Q49126","Q42377658","citation: The United States, 7 dollars, 1778, 1778. Baker Library, Harvard Business School, Historical Collections, 1-15/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363080_urn-3:HBS.Baker.AC:1083802"
"Verso_The United States_7 dollars_1778","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363080/urn-3:HBS.Baker.AC:1083803/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363080_urn-3:HBS.Baker.AC:1083803 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363080_urn-3:HBS.Baker.AC:1083803","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1778","ink on paper","7.2 x 9.6 cm.","Q49126","Q42377658","citation: The United States, 7 dollars, 1778, 1778. Baker Library, Harvard Business School, Historical Collections, 1-15/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363080_urn-3:HBS.Baker.AC:1083803"
"Recto_The United Colonies_7 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363081/urn-3:HBS.Baker.AC:1083804/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363081_urn-3:HBS.Baker.AC:1083804 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363081_urn-3:HBS.Baker.AC:1083804","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of a single leaf.","1776","ink on paper","7.4 x 9.7 cm.","Q49126","Q42377658","citation: The United Colonies, 7 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-15/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363081_urn-3:HBS.Baker.AC:1083804"
"Verso_The United Colonies_7 dollars_1776","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363081/urn-3:HBS.Baker.AC:1083805/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363081_urn-3:HBS.Baker.AC:1083805 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363081_urn-3:HBS.Baker.AC:1083805","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of a single leaf.","1776","ink on paper","7.4 x 9.7 cm.","Q49126","Q42377658","citation: The United Colonies, 7 dollars, 1776, 1776. Baker Library, Harvard Business School, Historical Collections, 1-15/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363081_urn-3:HBS.Baker.AC:1083805"
"Recto_The United States_7 dollars_1778","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363082/urn-3:HBS.Baker.AC:1083806/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363082_urn-3:HBS.Baker.AC:1083806 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363082_urn-3:HBS.Baker.AC:1083806","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1778","ink on paper","7 x 9.4 cm.","Q49126","Q42377658","citation: The United States, 7 dollars, 1778, 1778. Baker Library, Harvard Business School, Historical Collections, 1-15/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W363082_urn-3:HBS.Baker.AC:1083806"
"Verso_The United States_7 dollars_1778","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork363082/urn-3:HBS.Baker.AC:1083807/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W363082_urn-3:HBS.Baker.AC:1083807 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W363082_urn-3:HBS.Baker.AC:1083807","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name","Paper contains mica flakes and blue threads. Verso: nature print of two different leaves.","1778","ink on paper","7 x 9.4 cm.","Q49126","Q42377658","citation: The United States, 7 dollars, 1778, 1778. Baker Library, Harvard Business School, Historical Collections, 1-15/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W363082_urn-3:HBS.Baker.AC:1083807"
